Episode,Update,Environment Steps,Total Reward,Mean Distance,Final Distance,Mean Control Cost,Steps
498,25,25600,-24.27647275257728,0.1742628003496421,0.15127528969748416,0.31126665470190346,50
499,25,25600,-25.035637120796643,0.1710084874012749,0.14285799233152882,0.329704255014658,50
500,25,25600,-26.68450002588405,0.2147787431163393,0.20188275445657491,0.3189112574013416,50
501,25,25600,-20.049181443927697,0.13191489810235577,0.0946416388289418,0.2690687307761982,50
502,25,25600,-23.352601840876137,0.16382086512666383,0.14306293269668313,0.3032311716908589,50
503,25,25600,-21.65436035018033,0.11744861505843528,0.16236468225465414,0.31563859194517135,50
504,25,25600,-21.27775300397078,0.10797834867807209,0.07022961875687835,0.31757671140134336,50
505,25,25600,-20.9227124788058,0.13995339112394484,0.1492677527792514,0.2785008584521711,50
506,25,25600,-20.438594127007196,0.13298738128372278,0.1309277527124434,0.27578450125642123,50
507,25,25600,-28.14221399342801,0.21572416561100102,0.1360976230448261,0.3471201142575592,50
508,25,25600,-25.1896601843466,0.2073042652947922,0.16822166455542595,0.29648893839213997,50
509,25,25600,-27.40444571839556,0.26762387000730337,0.11792760445385748,0.2804650443606079,50
510,25,25600,-25.784780700578427,0.2360984372511335,0.14385242548319377,0.2795971767604351,50
511,25,25600,-25.397621127430995,0.2023198002228269,0.17490743839292472,0.3056326223257929,50
512,25,25600,-28.80528214370843,0.28968934588712375,0.3077650520043966,0.2864162969870449,50
513,26,26624,-26.438069889582824,0.17692656096592807,0.17218755703852434,0.3518348368257284,50
514,26,26624,-22.098816656904496,0.1893476627846474,0.15251087117624937,0.25262867035344244,50
515,26,26624,-24.83910099358464,0.24275062148220442,0.20542277273442575,0.25403139838948846,50
516,26,26624,-27.953409813199933,0.27976398737113534,0.23165006828528303,0.2793042088928632,50
517,26,26624,-22.833646067514632,0.1551115806233806,0.16992407210823915,0.30156134072691204,50
518,26,26624,-22.41079376106105,0.16844389723221798,0.16892431102920816,0.27977197798900305,50
519,26,26624,-21.554022575934216,0.11749143338242138,0.06255787210638725,0.3135890181362629,50
520,26,26624,-21.431616312712656,0.16858125859648448,0.06698646750302237,0.26005106765776875,50
521,26,26624,-25.064791071071284,0.23135027659742133,0.16451636838133046,0.2699455448240042,50
522,26,26624,-22.10644867906167,0.15071146573648922,0.06657371275249602,0.29141750784474424,50
523,26,26624,-19.615069828249773,0.14326994527638467,0.057707452026563875,0.2490314512886107,50
524,26,26624,-23.203830408430917,0.13270038621609512,0.040048563548068204,0.33137622195252336,50
525,26,26624,-22.077616846237376,0.14124803343186237,0.08318763970165445,0.30030430349288506,50
526,26,26624,-25.05643547110691,0.20192475767451584,0.15381743188796657,0.2992039517476223,50
527,26,26624,-20.40295687776512,0.15281301053100949,0.10305446619154321,0.25524612702429295,50
528,26,26624,-24.315374443305654,0.1934805228781979,0.24394403702646086,0.2928269659879152,50
529,26,26624,-21.510568566958625,0.14829695219850586,0.037056675837519114,0.2819144191406667,50
530,26,26624,-22.191377113159128,0.16838272779351726,0.020744139669122592,0.2754448144696653,50
531,26,26624,-22.74401448693299,0.2037514190893965,0.12924652762012773,0.25112887064926326,50
532,26,26624,-22.185448341313595,0.1739941847559036,0.18772486702650082,0.26971478207036853,50
533,27,27648,-25.608670296274965,0.24381619175219715,0.16142986693907485,0.26835721417330205,50
534,27,27648,-27.44543014008264,0.2362621941245516,0.16901951394286394,0.31264640867710114,50
535,27,27648,-19.260810885205114,0.1514615338686702,0.11379114607238637,0.23375468383543194,50
536,27,27648,-28.435548298002676,0.24549544957815655,0.18364349989268502,0.32321551638189705,50
537,27,27648,-24.879193838633185,0.23741921802877544,0.1590452900047151,0.26016465874388817,50
538,27,27648,-22.193302222999083,0.1607590752748081,0.14490567886183162,0.28310696918517353,50
539,27,27648,-24.57749778816428,0.22102942388354763,0.1855405225669724,0.27052053187973796,50
540,27,27648,-20.86641792242139,0.11154467650441513,0.2294757286122881,0.3057836819440126,50
541,27,27648,-25.36288551554751,0.23662374640567538,0.19211977169154754,0.2706339639052749,50
542,27,27648,-26.392856884052748,0.23607894009451866,0.28944287075496095,0.2917781975865364,50
543,27,27648,-18.82738476677292,0.1223011256521487,0.19539191417235263,0.25424656968330966,50
544,27,27648,-27.36373535676467,0.27247308172147333,0.18107668889714804,0.27480162541382014,50
545,27,27648,-25.23248664105254,0.24104543129949627,0.22966338239818046,0.26360430152155456,50
546,27,27648,-21.97504322946367,0.15858477535998744,0.1206073108384409,0.28091608922928574,50
547,27,27648,-28.923516454715585,0.2409833636056692,0.15402008823495975,0.33748696548864243,50
548,27,27648,-19.537210419282136,0.14585891499131542,0.10388462433608782,0.24488529339432716,50
549,27,27648,-23.166398404616878,0.18425532684748092,0.11525133463319612,0.27907264124485665,50
550,27,27648,-25.069814011740792,0.18463123083687047,0.12792000221026212,0.3167650493979454,50
551,27,27648,-21.845639086189248,0.16244253130351238,0.16992195600750915,0.27447025042027234,50
552,27,27648,-20.945716901791485,0.18043128766337813,0.2979749902099512,0.23848305037245154,50
553,28,28672,-24.83917893027661,0.21691831263261988,0.05463908138544025,0.27986526597291234,50
554,28,28672,-17.01682796649974,0.08028053478232851,0.06108378661745803,0.2600560245476663,50
555,28,28672,-22.88520703757397,0.1939866283748729,0.12223423664541484,0.26371751237660646,50
556,28,28672,-19.61187993880884,0.14749111799296202,0.12070497763325955,0.2447464807832148,50
557,28,28672,-20.094580421364657,0.1801745068868767,0.16763547236928372,0.2217171015404165,50
558,28,28672,-21.50744680863741,0.1726251904552675,0.19579449469522914,0.25752374571748077,50
559,28,28672,-21.2957006736417,0.16055331775311527,0.14023808978518518,0.26536069571971893,50
560,28,28672,-21.028274911295583,0.1404234966976189,0.17410540602170277,0.2801420015282929,50
561,28,28672,-20.188087990840934,0.15705877538971666,0.11889653612815243,0.24670298442710192,50
562,28,28672,-25.49300758661677,0.23866363095677898,0.1847266923388623,0.27119652077555656,50
563,28,28672,-20.66326445786954,0.1745831688826386,0.16788475246306822,0.23868212027475239,50
564,28,28672,-17.714118054639417,0.11967453564591445,0.18571979414016812,0.2346078254468739,50
565,28,28672,-27.252860341122993,0.22920788262541716,0.18984430998245874,0.31584932419704276,50
566,28,28672,-20.573676514057198,0.15002270174379911,0.11314669008233869,0.2614508285373449,50
567,28,28672,-19.99468804198456,0.11090933349004929,0.06346285608289327,0.2889844273496419,50
568,28,28672,-24.7518776356101,0.20152241084510092,0.1242234942788798,0.2935151418671012,50
569,28,28672,-25.36942840239872,0.253773321204428,0.33501564221600383,0.25361524684354664,50
570,28,28672,-17.31680476014757,0.13367079382320368,0.07358778351535786,0.21266530137974768,50
571,28,28672,-24.534574965787783,0.20206708719054653,0.22305824346564632,0.28862441212520934,50
572,28,28672,-16.55023252924076,0.09451666626280372,0.044230514566598746,0.23648798432201146,50
573,28,28672,-19.19714019459099,0.10639931140698192,0.0489073038503109,0.2775434924848378,50
574,29,29696,-19.02798407730567,0.1406620765143848,0.08798136775888,0.23989760503172874,50
575,29,29696,-18.289957462103498,0.12172722212488607,0.09321844595653078,0.2440719271171838,50
576,29,29696,-25.387030251526404,0.22621419739382603,0.18718175667360581,0.28152640763670206,50
577,29,29696,-20.08325166963383,0.17144928932383063,0.08598183293628127,0.2302157440688461,50
578,29,29696,-25.41339637765689,0.23793338492545868,0.18416268854826773,0.2703345426276792,50
579,29,29696,-19.20492375939678,0.1518393956626883,0.1540112016889911,0.23225907952524721,50
580,29,29696,-21.72702014386742,0.19168608733193845,0.3437733538851061,0.24285431554540993,50
581,29,29696,-20.609758556510148,0.16349061083359295,0.12629531231961336,0.24870456029661,50
582,29,29696,-18.811597545773637,0.1233907409878991,0.06276085712735908,0.2528412099275738,50
583,29,29696,-19.82033694944583,0.16414635232449623,0.16489047898448742,0.23226038666442037,50
584,29,29696,-21.48016445342631,0.24748393519859602,0.19207259911290445,0.18211935386992992,50
585,29,29696,-19.640418388213973,0.16474619914375274,0.2877437948471705,0.22806216862052678,50
586,29,29696,-21.478736229854402,0.19456428566311948,0.20445986656343515,0.23501043893396856,50
587,29,29696,-16.60349256769628,0.11598945723210731,0.07081800708547734,0.21608039412181823,50
588,29,29696,-20.487081231236495,0.15881239860856977,0.168093384716773,0.2509292260161601,50
589,29,29696,-20.677439335549618,0.14951694666971257,0.172658937492629,0.2640318400412798,50
590,29,29696,-15.962873433842237,0.13988450936933344,0.08582374640379507,0.17937295930751135,50
591,29,29696,-23.789134401455815,0.17034219927341326,0.1268575611204534,0.30544048875570295,50
592,29,29696,-19.023983278904595,0.16156514359193888,0.12354002803426552,0.21891452198615297,50
593,29,29696,-19.18319932390087,0.12754935493135602,0.11128913014423715,0.25611463154666125,50
594,30,30720,-24.906016013770206,0.248973095001631,0.2328114508742958,0.2491472252737731,50
595,30,30720,-22.60435801322864,0.1913202444784928,0.15635708070182328,0.2607669157860801,50
596,30,30720,-27.135065793691695,0.2655078465518964,0.2636812753902914,0.2771934693219373,50
597,30,30720,-23.61259335058625,0.1950194291328777,0.12103863375080164,0.2772324378788471,50
598,30,30720,-24.045035636114395,0.26093219597016415,0.3741412758884421,0.21996851675212384,50
599,30,30720,-20.383762196787902,0.17086714389103064,0.1958246016491846,0.23680810004472733,50
600,30,30720,-20.040411294732067,0.16817314440972742,0.08593014401374807,0.23263508148491382,50
601,30,30720,-21.998014598575338,0.17041424155380422,0.18926969722289838,0.26954605041770263,50
602,30,30720,-22.444791200778198,0.17966469580722458,0.0759514600877398,0.2692311282083392,50
603,30,30720,-24.535773468643487,0.23391836182162293,0.2157802931066963,0.2567971075512469,50
604,30,30720,-19.088909146896427,0.17582797961652002,0.11387546537742786,0.20595020332140848,50
605,30,30720,-23.65570219252564,0.2493368847496487,0.12140668556356118,0.22377715910086407,50
606,30,30720,-22.783725248959016,0.1815565399933999,0.1744474679910284,0.2741179649857804,50
607,30,30720,-21.718379194353155,0.2158553770085501,0.18899246060914038,0.2185122068785131,50
608,30,30720,-15.881196702378848,0.10464898136239598,0.12211097088531682,0.21297495268518105,50
609,30,30720,-18.24625492763322,0.12747359052609433,0.0603130675342998,0.23745150802657009,50
610,30,30720,-20.59720514220138,0.16892128227631542,0.1387921521079113,0.24302282056771218,50
611,30,30720,-23.4520911030961,0.2004286018880566,0.18003978130350584,0.2686132201738656,50
612,30,30720,-21.641079678196807,0.19315728827838563,0.12326907884055893,0.23966430528555066,50
613,30,30720,-21.683079085411226,0.17612924595327484,0.09438982730257471,0.2575323357549496,50
614,30,30720,-19.110105435170897,0.1531964994648978,0.03290219906800158,0.22900560923852026,50
615,31,31744,-14.783247149034421,0.10805623733339868,0.049807356593289255,0.18760870564728976,50
616,31,31744,-21.376362225420454,0.18287650418295814,0.15878355691053073,0.2446507403254509,50
617,31,31744,-21.27357149972066,0.1595453924891442,0.17266033895155694,0.26592603750526905,50
618,31,31744,-21.044020100352373,0.16049632654702328,0.13330041399005926,0.2603840754600242,50
619,31,31744,-19.42284142044259,0.11541343526525359,0.16192437894461134,0.2730433931435982,50
620,31,31744,-19.590136598130513,0.16550858720738085,0.19629364792621407,0.22629414475522935,50
621,31,31744,-20.546537691936834,0.2039670112957248,0.1819856910442056,0.2069637425430119,50
622,31,31744,-17.427080984295312,0.10714179051244559,0.17547386680868124,0.2413998291734606,50
623,31,31744,-20.549571833138252,0.1633792393008786,0.13282034648549898,0.2476121973618865,50
624,31,31744,-20.087888383343063,0.20655449852886007,0.1470814614920837,0.1952032691380009,50
625,31,31744,-20.562065728912245,0.16601125973221148,0.13952504517658124,0.24523005484603344,50
626,31,31744,-17.933421227559577,0.1319684716601242,0.05887464282164804,0.22669995289106737,50
627,31,31744,-24.64722113064457,0.2921186048788885,0.2073836135442453,0.20082581773400307,50
628,31,31744,-19.01073460244462,0.18631928012676158,0.10113249716154395,0.19389541192213072,50
629,31,31744,-18.39196475878258,0.14525611165983465,0.1855132537862415,0.22258318351581693,50
630,31,31744,-22.869433284980524,0.23318057105431894,0.1480919284899281,0.22420809464529157,50
631,31,31744,-26.526590422324496,0.28287129401820965,0.2049326934925291,0.2476605144282803,50
632,31,31744,-19.33723505546279,0.19564984620677972,0.20616498199592886,0.19109485490247607,50
633,31,31744,-19.02768002594336,0.1764239750802129,0.11126912593253738,0.20412962543865432,50
634,31,31744,-18.135420788833976,0.14995528394235497,0.12549955821800868,0.21275313183432445,50
635,32,32768,-17.16401123459456,0.14623005574573872,0.06596940533066051,0.19705016894615254,50
636,32,32768,-16.137803596375782,0.153358275071742,0.10416888139922631,0.16939779685577377,50
637,32,32768,-21.3976207497904,0.17380881126299852,0.09541422518095069,0.2541436037328094,50
638,32,32768,-16.430852352861912,0.12979618875284943,0.062163393002537475,0.1988208583043888,50
639,32,32768,-17.67540269695332,0.14174150388243,0.11228389416150905,0.21176655005663633,50
640,32,32768,-16.797714865405197,0.1177551916425505,0.13529435295394995,0.21819910566555337,50
641,32,32768,-22.99436725402948,0.20589971069372232,0.2905576013939135,0.2539876343868673,50
642,32,32768,-20.200389777090216,0.20293898122876508,0.18313273155090204,0.2010688143130392,50
643,32,32768,-18.302373358905683,0.15326350327200064,0.1188538668610052,0.21278396390611307,50
644,32,32768,-23.172636982727717,0.22972396468229456,0.08523498730957194,0.23372877497226,50
645,32,32768,-18.95036391311594,0.19315448923097708,0.15277779708530279,0.18585278903134167,50
646,32,32768,-17.146919645288524,0.10120104716696837,0.06148083427036974,0.2417373457388021,50
647,32,32768,-18.36268492738524,0.1501853715156752,0.10076083624026587,0.21706832703202963,50
648,32,32768,-15.106373243770001,0.08861598501057173,0.09634232905063418,0.2135114798648283,50
649,32,32768,-22.752127131397806,0.24933729865256649,0.3442509571707001,0.20570524397538975,50
650,32,32768,-16.268177667236788,0.1179807837616807,0.052587570288608415,0.20738276958305504,50
651,32,32768,-21.6231804164236,0.23613261591665005,0.14411117270448168,0.1963309924118221,50
652,32,32768,-25.199148678156824,0.287450447993936,0.3120089608978068,0.21653252556920052,50
653,32,32768,-20.11018554319529,0.13630485091598596,0.21725419120044315,0.26589885994791984,50
654,32,32768,-21.541865737590957,0.18301888099767305,0.233884229490255,0.2478184337541461,50
655,32,32768,-20.141376866191475,0.18686584305345705,0.11631516082189962,0.2159616942703724,50
656,33,33792,-15.429729654268645,0.10524987746591315,0.06404140065830162,0.20334471561945974,50
657,33,33792,-24.29221226324816,0.25822670984147567,0.18148019641897015,0.22761753542348742,50
658,33,33792,-18.927457909427858,0.16797964776591023,0.13929463105297846,0.210569510422647,50
659,33,33792,-17.48356529892623,0.13745917285032866,0.15294426358500773,0.212212133128196,50
660,33,33792,-22.140786353454526,0.20793915028595505,0.1352743777265849,0.23487657678313553,50
661,33,33792,-19.540602572673514,0.1972435167071698,0.30814273272685594,0.19356853474630042,50
662,33,33792,-18.941061332121297,0.09138874382475,0.0340903190726167,0.2874324828176759,50
663,33,33792,-20.352116895471973,0.1892774521532521,0.20070686267136245,0.21776488575618713,50
664,33,33792,-17.395020555324027,0.12317228046415579,0.08855552519216948,0.2247281306423247,50
665,33,33792,-21.30511019761187,0.24369842766979294,0.2109634733959844,0.18240377628244459,50
666,33,33792,-17.95621562932924,0.15261731406624032,0.14922489533753347,0.2065069985203445,50
667,33,33792,-17.631331649540087,0.11773212104956352,0.08916406904599573,0.2348945119412383,50
668,33,33792,-19.923923195843287,0.20513607538380996,0.09342851030317587,0.19334238853305577,50
669,33,33792,-17.079890283365007,0.13518552807309145,0.17426368572320117,0.20641227759420872,50
670,33,33792,-15.143602849337334,0.08186483051402614,0.14696087987232953,0.2210072264727205,50
671,33,33792,-19.43718208104897,0.15525550182211476,0.09676110857481958,0.23348813979886474,50
672,33,33792,-20.530894759338832,0.18701482579567494,0.25515063564418783,0.2236030693911016,50
673,33,33792,-18.145274236933734,0.1414012412020553,0.12146137362354881,0.22150424353661946,50
674,33,33792,-22.51287826926211,0.20986440133214868,0.0570427845464124,0.24039316405309363,50
675,33,33792,-23.574577684872025,0.260814159780446,0.12102402056047823,0.21067739391699433,50
676,34,34816,-22.878447263141243,0.2078249742577427,0.18493945131369852,0.24974397100508214,50
677,34,34816,-20.794207021733527,0.21113514283019605,0.25600002497374374,0.20474899760447443,50
678,34,34816,-16.512626779647377,0.12499051228230501,0.1411413721963223,0.2052620233106427,50
679,34,34816,-22.36593891939937,0.22366537905835493,0.13651457728803523,0.22365339932963252,50
680,34,34816,-19.63414232267224,0.17777126435603363,0.1357045595693021,0.21491158209741115,50
681,34,34816,-21.019553360708933,0.21571136413967118,0.18723475587842583,0.20467970307450742,50
682,34,34816,-19.97410524128918,0.23106863602157343,0.15511398454853673,0.16841346880421043,50
683,34,34816,-20.172305458659444,0.213606710354167,0.08588953525535582,0.18983939881902187,50
684,34,34816,-18.78596509471482,0.18116720303705758,0.04887337282978906,0.1945520988572389,50
685,34,34816,-17.58728614080243,0.11470269890916768,0.030654215128648375,0.23704302390688098,50
686,34,34816,-20.721010852641175,0.19219420665015888,0.1744297196871354,0.22222601040266454,50
687,34,34816,-18.352384176510867,0.1400675419985414,0.16117397930876454,0.22698014153167606,50
688,34,34816,-19.048148197667484,0.17146194216955088,0.18457008510040845,0.20950102178379892,50
689,34,34816,-24.55406932649067,0.2546373914088782,0.1859327624867086,0.23644399512093514,50
690,34,34816,-21.06384412916244,0.2348284999225023,0.11508435626972144,0.18644838266074656,50
691,34,34816,-15.883296615298258,0.09836788201412892,0.06779257819542701,0.21929805029183627,50
692,34,34816,-17.487987002300073,0.14924383895356158,0.10097991570251014,0.20051590109243989,50
693,34,34816,-18.79440633953105,0.14415292706350294,0.08055321084081934,0.231735199727118,50
694,34,34816,-17.47557774147493,0.14786975132459954,0.2147459439032349,0.20164180350489913,50
695,34,34816,-19.080590325536846,0.18847703356088502,0.16025567576140384,0.19313477294985204,50
696,34,34816,-16.150066624981864,0.12257194677841954,0.08636294189435241,0.20042938572121785,50
697,35,35840,-24.853084611192457,0.24665638041003832,0.22086827602051398,0.2504053118138108,50
698,35,35840,-17.344843651868903,0.1634700057330082,0.05872290062768176,0.1834268673043698,50
699,35,35840,-24.981310974399523,0.28347219833290144,0.17194685867656806,0.21615402115508914,50
700,35,35840,-19.43290847895684,0.15722856545253064,0.0742434243649295,0.23142960412660613,50
701,35,35840,-22.276436152846788,0.1776872422122818,0.2395917341938271,0.26784148084465415,50
702,35,35840,-16.938264324607495,0.14559430276599122,0.25482146704712405,0.19317098372615873,50
703,35,35840,-15.877971995095304,0.11052876914729463,0.019438676367678525,0.20703067075461148,50
704,35,35840,-20.05299807252153,0.19589331919434955,0.20253991135785038,0.2051666422560811,50
705,35,35840,-14.535749578601568,0.11001603385871056,0.08880699888734139,0.18069895771332084,50
706,35,35840,-19.06436089129939,0.20272414693270016,0.2064358575215694,0.17856307089328766,50
707,35,35840,-21.057885728210348,0.1927665839661779,0.057724801290461744,0.22839113059802912,50
708,35,35840,-22.219634893260828,0.28205392151426395,0.20487069582405704,0.16233877635095267,50
709,35,35840,-17.008060363257876,0.1504092921017971,0.1578550154252381,0.18975191516336054,50
710,35,35840,-21.316600754031217,0.21652097001882756,0.14317960100043212,0.2098110450617969,50
711,35,35840,-22.854390191927532,0.27454132921459123,0.19203149267201822,0.1825464746239595,50
712,35,35840,-18.494897631254265,0.14777573163204333,0.16948493457431502,0.222122220993042,50
713,35,35840,-22.510229275798025,0.2852442382137024,0.14030757713701314,0.164960347302258,50
714,35,35840,-18.84400247711977,0.20714742646074108,0.19455472345138475,0.16973262308165432,50
715,35,35840,-23.473603469976833,0.264656680118398,0.1756850492287609,0.20481538928113877,50
716,35,35840,-19.44857340810234,0.1841528506467809,0.2495552129736015,0.20481861751526595,50
717,36,36864,-17.073104578962134,0.14835479335780352,0.030014587746135912,0.19310729822143913,50
718,36,36864,-15.141279640812021,0.11681748118660527,0.04590606667804382,0.1860081116296351,50
719,36,36864,-20.82027028730009,0.19211977883281375,0.23190329299671525,0.224285626913188,50
720,36,36864,-20.980996066414836,0.1883241580368782,0.14981677902365675,0.23129576329141854,50
721,36,36864,-24.02192225560822,0.27644355629986095,0.24193488941673752,0.20399488881230354,50
722,36,36864,-17.311879329921297,0.12921564941439015,0.1719581032408915,0.21702193718403578,50
723,36,36864,-14.95377702187833,0.15093229498548302,0.07402626542251618,0.14814324545208366,50
724,36,36864,-17.607866795413493,0.18840930795937436,0.1197791431915939,0.16374802794889548,50
725,36,36864,-17.046652740306815,0.1803471690830149,0.10891773277423512,0.16058588572312146,50
726,36,36864,-15.424493448636959,0.10723074887069871,0.09282709513391858,0.20125912010204047,50
727,36,36864,-21.11915266685953,0.22351050851583884,0.1289875401829148,0.19887254482135178,50
728,36,36864,-18.968680750758395,0.21443234352754437,0.14536059577904137,0.16494127148762344,50
729,36,36864,-18.2084752642231,0.17487999199825893,0.10696869642225647,0.18928951328620314,50
730,36,36864,-16.062650444238034,0.11809028612953724,0.1053013416829853,0.2031627227552235,50
731,36,36864,-16.03040891026197,0.1608520451983538,0.13621029961501943,0.15975613300688565,50
732,36,36864,-17.867521057782277,0.16462846647839174,0.08158101153904086,0.19272195467725395,50
733,36,36864,-22.06866284585875,0.20270309137838702,0.22264755251722604,0.23867016553878784,50
734,36,36864,-18.24303360182634,0.16595105191540555,0.2285672757541004,0.1989096201211214,50
735,36,36864,-23.34113845334975,0.2514297489195373,0.15185158937949797,0.21539302014745773,50
736,36,36864,-16.932374428232464,0.21001689008383592,0.23238073112780694,0.1286305984808132,50
737,36,36864,-16.838441678641917,0.13428142576650892,0.15845804069168773,0.20248740780632943,50
738,37,37888,-16.46284306802166,0.16482230451578894,0.13288025371291337,0.16443455684464425,50
739,37,37888,-19.34535457759012,0.2003246339865656,0.10785635002059982,0.18658245756523684,50
740,37,37888,-18.571615933807852,0.18734411310673318,0.08734545676339758,0.18408820556942374,50
741,37,37888,-21.712364089607252,0.23559911666593056,0.13253356477517356,0.19864816512621475,50
742,37,37888,-15.955028243807774,0.1337557080896138,0.10183457880863606,0.18534485678654164,50
743,37,37888,-18.9539994687469,0.1617184570928536,0.14184403862198486,0.2173615322820842,50
744,37,37888,-17.356212493404996,0.17172323319875216,0.09328179798595894,0.17540101666934788,50
745,37,37888,-18.91163426972739,0.17243424064662302,0.15640286619685576,0.2057984447479248,50
746,37,37888,-20.55762118504908,0.17386761855959218,0.15408735617116553,0.23728480514138936,50
747,37,37888,-17.547579755495025,0.1775370554011444,0.11025265181347038,0.17341453970875592,50
748,37,37888,-20.61988686461565,0.20160867971249008,0.13442794653515464,0.21078905757982283,50
749,37,37888,-16.035332853257284,0.13404095094285154,0.07845884679169549,0.18666570612229408,50
750,37,37888,-25.12078743847307,0.2643666275090513,0.16036618481843076,0.23804912126041017,50
751,37,37888,-15.313011605855566,0.1401269496158609,0.1536427292094534,0.1661332825012505,50
752,37,37888,-16.26336092868718,0.16061632530184286,0.1631791250339175,0.16465089327190072,50
753,37,37888,-15.175938925342109,0.17304426826274835,0.2117601763656901,0.13047451024409384,50
754,37,37888,-17.85926995681474,0.16821612681706735,0.16508812675645476,0.18896927231922744,50
755,37,37888,-14.877729788151134,0.12366542369050039,0.1351054155772563,0.17388917207252233,50
756,37,37888,-16.609621497845296,0.16857704117514238,0.19391998560550686,0.16361538878176363,50
757,37,37888,-16.955011728807733,0.12326940978423515,0.031363239124179855,0.21583082479191945,50
758,38,38912,-13.803431909444233,0.12043924127880395,0.10793911498967157,0.15562939691008068,50
759,38,38912,-18.066228165186452,0.17210722494660835,0.202725344734547,0.18921733835712076,50
760,38,38912,-13.134172164630519,0.08877419221737232,0.061091002733648064,0.173909251075238,50
761,38,38912,-21.222603545888045,0.19821576504764515,0.18578483639119814,0.22623630587011576,50
762,38,38912,-18.30072257021729,0.2085246620280775,0.17831998217288753,0.15748978937626817,50
763,38,38912,-19.239914212704473,0.22827846147777164,0.15734308555274937,0.1565198227763176,50
764,38,38912,-19.006587683410952,0.23926060981259878,0.14931591762461255,0.14087114385562016,50
765,38,38912,-13.47708966486609,0.10415762153388679,0.10221639066306908,0.165384171763435,50
766,38,38912,-15.716563237487275,0.15374104177823156,0.10568954377166004,0.16059022297151387,50
767,38,38912,-17.839051553598473,0.17620046745456494,0.20943699535381338,0.18058056361740454,50
768,38,38912,-22.02984822209902,0.25982038455903067,0.15453879615350485,0.1807765798829496,50
769,38,38912,-20.358967533242293,0.2254288890566743,0.22592463100397517,0.18175046160817146,50
770,38,38912,-20.339216571727587,0.18618767880756046,0.11392594197849767,0.22059665262699127,50
771,38,38912,-13.459614615743817,0.12025308268148592,0.027845707473019635,0.1489392096333904,50
772,38,38912,-15.034047678533417,0.12124929653273775,0.12660350979638535,0.17943165703793057,50
773,38,38912,-15.420463824662779,0.1480501933422764,0.1479404179478541,0.16035908315097913,50
774,38,38912,-19.13577827778611,0.18187501454073257,0.1829218921191353,0.20084055101498963,50
775,38,38912,-15.816243309282697,0.15874698290111494,0.15056033984980075,0.15757788328453898,50
776,38,38912,-21.236286201049882,0.23788794553841147,0.21665901396535675,0.18683777848258615,50
777,38,38912,-16.236264498926452,0.14815958065956325,0.14131802974300633,0.17656570931896567,50
778,38,38912,-19.423312601013258,0.20653070262324363,0.2532063911529425,0.18193554939702153,50
779,39,39936,-13.420438584648892,0.11227458817438928,0.18748723820809146,0.15613418351858854,50
780,39,39936,-15.937459548134168,0.12800313170794023,0.17853398517466712,0.19074605925474317,50
781,39,39936,-18.876535946065097,0.1867004595423026,0.12933421163805459,0.19083025937899947,50
782,39,39936,-17.518104271534078,0.19722334671605743,0.02883879928924802,0.1531387387146242,50
783,39,39936,-12.624428026430339,0.0872796812058618,0.09881538297270528,0.16520887932274492,50
784,39,39936,-17.073636364633632,0.1443157899840632,0.19071234623550956,0.19715693730860948,50
785,39,39936,-20.549094315744966,0.24526906032368578,0.21536409498332365,0.16571282599121331,50
786,39,39936,-18.999072981196154,0.22972935410474757,0.12396396215458924,0.15025210551917553,50
787,39,39936,-18.90800515454573,0.21394283850385495,0.18409120807055482,0.16421726458705962,50
788,39,39936,-16.07783012274552,0.15119183364655203,0.1653358884998688,0.17036476880835835,50
789,39,39936,-14.262640141071667,0.13027923679803322,0.05612827892392111,0.15497356602340007,50
790,39,39936,-18.988630746928155,0.20748166605772686,0.11364363747888148,0.17229094888083638,50
791,39,39936,-19.63688244240323,0.20804425087533185,0.18490834372243767,0.1846933979727328,50
792,39,39936,-15.496434538011258,0.1458152437087299,0.05164421002218331,0.1641134470514953,50
793,39,39936,-14.415838307385538,0.10039038375960611,0.1046062883445703,0.1879263823881047,50
794,39,39936,-15.836787008303391,0.13614028998827912,0.07229100114749523,0.18059545017778875,50
795,39,39936,-16.890069907685426,0.18716016462846963,0.24928078785277805,0.15064123352523892,50
796,39,39936,-15.384867656364078,0.14824319023812127,0.1540692564618765,0.15945416288916023,50
797,39,39936,-17.27374089964296,0.16420413571197606,0.057603536536077145,0.1812706822808832,50
798,39,39936,-13.202836465764527,0.1002689190099242,0.09641721384910687,0.1637878103053663,50
799,40,40960,-17.59976996169899,0.13738610316822467,0.056617804875576536,0.21460929606575518,50
800,40,40960,-17.769392688102407,0.17067919909107204,0.14160883072099065,0.1847086546709761,50
801,40,40960,-17.04864027904426,0.1603220920696082,0.16511675632304784,0.18065071351127698,50
802,40,40960,-17.066889121099347,0.1893080172714772,0.18847626710802748,0.15202976515050978,50
803,40,40960,-17.222321916671152,0.17838949672662024,0.08524974615508557,0.16605694160680287,50
804,40,40960,-13.8640247896516,0.13841127558372407,0.1146510661246206,0.13886922020930798,50
805,40,40960,-17.87260051101039,0.1684280325018917,0.09301463262299811,0.18902397771831603,50
806,40,40960,-15.392921448213887,0.1660001020365189,0.09218685092165545,0.14185832692775877,50
807,40,40960,-16.872330420055892,0.16369929162527427,0.19949365505462746,0.1737473167758435,50
