Episode,Total_Reward,Steps,Goal_Reached,Outcome,Epsilon,Maximum_Q_Change,Success,Rolling_Average_Reward,Rolling_Average_Steps,Rolling_Success_Rate,Rolling_Average_Q_Change
766,88,9,True,Goal reached,0.05,0.02080133997084488,1,91.82,8.38,100.0,0.010288234379576267
767,93,8,True,Goal reached,0.05,0.0,1,91.82,8.38,100.0,0.010288234379576267
768,93,8,True,Goal reached,0.05,0.0,1,91.82,8.38,100.0,0.010288234379576267
769,93,8,True,Goal reached,0.05,0.0,1,91.87,8.37,100.0,0.00924632223159655
770,88,9,True,Goal reached,0.05,0.06370230712639113,1,91.84,8.36,100.0,0.007966042864909966
771,93,8,True,Goal reached,0.05,0.0,1,91.84,8.36,100.0,0.007966042864909966
772,93,8,True,Goal reached,0.05,0.0,1,91.89,8.35,100.0,0.007761456332514243
773,93,8,True,Goal reached,0.05,0.0,1,91.89,8.35,100.0,0.007761456332514243
774,93,8,True,Goal reached,0.05,0.0,1,91.89,8.35,100.0,0.007761456332514243
775,93,8,True,Goal reached,0.05,0.0,1,91.89,8.35,100.0,0.007761456332514243
776,93,8,True,Goal reached,0.05,0.0,1,91.89,8.35,100.0,0.007761456332514243
777,93,8,True,Goal reached,0.05,0.0,1,92.01,8.31,100.0,0.007530330332838133
778,93,8,True,Goal reached,0.05,0.0,1,92.01,8.31,100.0,0.007530330332838133
779,93,8,True,Goal reached,0.05,0.0,1,92.01,8.31,100.0,0.007530330332838133
780,93,8,True,Goal reached,0.05,0.0,1,92.01,8.31,100.0,0.007530330332838133
781,93,8,True,Goal reached,0.05,0.0,1,92.01,8.31,100.0,0.007530330332838133
782,93,8,True,Goal reached,0.05,0.0,1,92.01,8.31,100.0,0.007530330332838133
783,93,8,True,Goal reached,0.05,0.0,1,92.01,8.31,100.0,0.007530330332838133
784,93,8,True,Goal reached,0.05,0.0,1,92.01,8.31,100.0,0.007530330332838133
785,93,8,True,Goal reached,0.05,0.0,1,92.01,8.31,100.0,0.007530330332838133
786,93,8,True,Goal reached,0.05,0.0,1,92.01,8.31,100.0,0.007530330332838133
787,91,10,True,Goal reached,0.05,0.061136375441918744,1,92.04,8.32,100.0,0.0077814016708477145
788,93,8,True,Goal reached,0.05,0.0,1,92.04,8.32,100.0,0.0077814016708477145
789,88,9,True,Goal reached,0.05,0.057332076413743494,1,91.99,8.33,100.0,0.008354722434985149
790,93,8,True,Goal reached,0.05,0.0,1,91.99,8.33,100.0,0.008354722434985149
791,88,9,True,Goal reached,0.05,0.012599857908142553,1,91.94,8.34,100.0,0.008480721014066574
792,93,8,True,Goal reached,0.05,0.0,1,91.94,8.34,100.0,0.008480721014066574
793,91,10,True,Goal reached,0.05,0.04202131818244936,1,91.92,8.36,100.0,0.008900934195891068
794,93,8,True,Goal reached,0.05,0.0,1,91.92,8.36,100.0,0.008900934195891068
795,83,10,True,Goal reached,0.05,0.016607632950879747,1,91.82,8.38,100.0,0.009067010525399866
796,93,8,True,Goal reached,0.05,0.0,1,91.82,8.38,100.0,0.009067010525399866
797,91,10,True,Goal reached,0.05,0.09988618362868351,1,91.8,8.4,100.0,0.010065872361686701
798,93,8,True,Goal reached,0.05,0.0,1,91.85,8.39,100.0,0.009910318560351641
799,93,8,True,Goal reached,0.05,0.0,1,91.87,8.37,100.0,0.008139771386575916
800,93,8,True,Goal reached,0.05,0.0,1,91.87,8.37,100.0,0.008139771386575916
801,93,8,True,Goal reached,0.05,0.0,1,91.87,8.37,100.0,0.008139771386575916
802,93,8,True,Goal reached,0.05,0.0,1,91.87,8.37,100.0,0.008139771386575916
803,93,8,True,Goal reached,0.05,0.0,1,91.87,8.37,100.0,0.008139771386575916
804,93,8,True,Goal reached,0.05,0.0,1,91.89,8.35,100.0,0.007928378285926314
805,93,8,True,Goal reached,0.05,0.0,1,91.89,8.35,100.0,0.007928378285926314
806,93,8,True,Goal reached,0.05,0.0,1,91.89,8.35,100.0,0.007928378285926314
807,93,8,True,Goal reached,0.05,0.0,1,91.99,8.33,100.0,0.007723345780359878
808,91,10,True,Goal reached,0.05,0.044916801572767895,1,91.97,8.35,100.0,0.008172513796087556
809,93,8,True,Goal reached,0.05,0.0,1,91.99,8.33,100.0,0.008053229740160716
810,88,9,True,Goal reached,0.05,0.1149088115633603,1,91.99,8.33,100.0,0.008829261224293816
811,86,11,True,Goal reached,0.05,0.09174298167479833,1,91.92,8.36,100.0,0.0097466910410418
812,93,8,True,Goal reached,0.05,0.0,1,91.97,8.35,100.0,0.008978253079273983
813,93,8,True,Goal reached,0.05,0.0,1,91.97,8.35,100.0,0.008978253079273983
814,93,8,True,Goal reached,0.05,0.0,1,92.02,8.34,100.0,0.008270449666758637
815,93,8,True,Goal reached,0.05,0.0,1,92.09,8.31,100.0,0.007803546131398136
816,93,8,True,Goal reached,0.05,0.0,1,92.09,8.31,100.0,0.007803546131398136
817,93,8,True,Goal reached,0.05,0.0,1,92.09,8.31,100.0,0.007803546131398136
818,93,8,True,Goal reached,0.05,0.0,1,92.09,8.31,100.0,0.007803546131398136
819,93,8,True,Goal reached,0.05,0.0,1,92.09,8.31,100.0,0.007803546131398136
820,93,8,True,Goal reached,0.05,0.0,1,92.09,8.31,100.0,0.007803546131398136
821,93,8,True,Goal reached,0.05,0.0,1,92.09,8.31,100.0,0.007803546131398136
822,86,11,True,Goal reached,0.05,0.04156243704179019,1,92.02,8.34,100.0,0.008219170501816038
823,88,9,True,Goal reached,0.05,0.01657150912404859,1,91.97,8.35,100.0,0.008384885593056524
824,93,8,True,Goal reached,0.05,0.0,1,91.97,8.35,100.0,0.008384885593056524
825,88,9,True,Goal reached,0.05,0.014914358211640888,1,91.97,8.35,100.0,0.008209766000404316
826,93,8,True,Goal reached,0.05,0.0,1,92.02,8.34,100.0,0.008025638121248235
827,93,8,True,Goal reached,0.05,0.0,1,92.02,8.34,100.0,0.008025638121248235
828,93,8,True,Goal reached,0.05,0.0,1,92.07,8.33,100.0,0.007980613225144637
829,86,11,True,Goal reached,0.05,0.09377209331817227,1,92.0,8.36,100.0,0.008918334158326359
830,93,8,True,Goal reached,0.05,0.0,1,92.05,8.35,100.0,0.008626497301034562
831,91,10,True,Goal reached,0.05,0.08422955827540335,1,92.03,8.37,100.0,0.009468792883788595
832,93,8,True,Goal reached,0.05,0.0,1,92.03,8.37,100.0,0.009468792883788595
833,93,8,True,Goal reached,0.05,0.0,1,92.03,8.37,100.0,0.009468792883788595
834,93,8,True,Goal reached,0.05,0.0,1,92.08,8.36,100.0,0.009328794462587027
835,93,8,True,Goal reached,0.05,0.0,1,92.08,8.36,100.0,0.009328794462587027
836,93,8,True,Goal reached,0.05,0.0,1,92.13,8.35,100.0,0.009288272056093732
837,93,8,True,Goal reached,0.05,0.0,1,92.13,8.35,100.0,0.009288272056093732
838,91,10,True,Goal reached,0.05,0.008695807677057132,1,92.11,8.37,100.0,0.009375230132864303
839,93,8,True,Goal reached,0.05,0.0,1,92.11,8.37,100.0,0.009375230132864303
840,93,8,True,Goal reached,0.05,0.0,1,92.11,8.37,100.0,0.009375230132864303
841,93,8,True,Goal reached,0.05,0.0,1,92.11,8.37,100.0,0.009375230132864303
842,93,8,True,Goal reached,0.05,0.0,1,92.11,8.37,100.0,0.009375230132864303
843,93,8,True,Goal reached,0.05,0.0,1,92.11,8.37,100.0,0.009375230132864303
844,93,8,True,Goal reached,0.05,0.0,1,92.11,8.37,100.0,0.009375230132864303
845,93,8,True,Goal reached,0.05,0.0,1,92.16,8.36,100.0,0.009286046979076801
846,93,8,True,Goal reached,0.05,0.0,1,92.16,8.36,100.0,0.009286046979076801
847,93,8,True,Goal reached,0.05,0.0,1,92.16,8.36,100.0,0.009286046979076801
848,93,8,True,Goal reached,0.05,0.0,1,92.16,8.36,100.0,0.009286046979076801
849,88,9,True,Goal reached,0.05,0.033575096835051,1,92.11,8.37,100.0,0.009621797947427312
850,93,8,True,Goal reached,0.05,0.0,1,92.11,8.37,100.0,0.009621797947427312
851,88,9,True,Goal reached,0.05,0.01494686965578751,1,92.08,8.36,100.0,0.009663910993651043
852,93,8,True,Goal reached,0.05,0.0,1,92.08,8.36,100.0,0.009663910993651043
853,93,8,True,Goal reached,0.05,0.0,1,92.08,8.36,100.0,0.009663910993651043
854,93,8,True,Goal reached,0.05,0.0,1,92.08,8.36,100.0,0.009663910993651043
855,88,9,True,Goal reached,0.05,0.013452182690215864,1,92.05,8.35,100.0,0.009608179029968583
856,88,9,True,Goal reached,0.05,0.03740619333760975,1,92.0,8.36,100.0,0.00998224096334468
857,93,8,True,Goal reached,0.05,0.0,1,92.0,8.36,100.0,0.00998224096334468
858,93,8,True,Goal reached,0.05,0.0,1,92.0,8.36,100.0,0.00998224096334468
859,93,8,True,Goal reached,0.05,0.0,1,92.0,8.36,100.0,0.00998224096334468
860,93,8,True,Goal reached,0.05,0.0,1,92.02,8.34,100.0,0.009847817926007564
861,93,8,True,Goal reached,0.05,0.0,1,92.02,8.34,100.0,0.009847817926007564
862,91,10,True,Goal reached,0.05,0.037819186364203006,1,92.0,8.36,100.0,0.010226009789649595
863,93,8,True,Goal reached,0.05,0.0,1,92.0,8.36,100.0,0.010226009789649595
864,91,10,True,Goal reached,0.05,0.017122841152612978,1,91.98,8.38,100.0,0.010397238201175725
865,91,10,True,Goal reached,0.05,0.05502273789772971,1,91.96,8.4,100.0,0.010947465580153021
866,93,8,True,Goal reached,0.05,0.0,1,92.01,8.39,100.0,0.010739452180444573
867,93,8,True,Goal reached,0.05,0.0,1,92.01,8.39,100.0,0.010739452180444573
868,88,9,True,Goal reached,0.05,0.009185296415040511,1,91.96,8.4,100.0,0.010831305144594978
869,93,8,True,Goal reached,0.05,0.0,1,91.96,8.4,100.0,0.010831305144594978
870,93,8,True,Goal reached,0.05,0.0,1,92.01,8.39,100.0,0.010194282073331068
871,88,9,True,Goal reached,0.05,0.015901630416735202,1,91.96,8.4,100.0,0.010353298377498418
872,88,9,True,Goal reached,0.05,0.05159886877237341,1,91.91,8.41,100.0,0.010869287065222152
873,91,10,True,Goal reached,0.05,0.034037267727782705,1,91.89,8.43,100.0,0.01120965974249998
874,93,8,True,Goal reached,0.05,0.0,1,91.89,8.43,100.0,0.01120965974249998
875,89,12,True,Goal reached,0.05,0.16339699380563388,1,91.85,8.47,100.0,0.012843629680556318
876,93,8,True,Goal reached,0.05,0.0,1,91.85,8.47,100.0,0.012843629680556318
877,91,10,True,Goal reached,0.05,0.030633540954994487,1,91.83,8.49,100.0,0.013149965090106264
878,93,8,True,Goal reached,0.05,0.0,1,91.83,8.49,100.0,0.013149965090106264
879,93,8,True,Goal reached,0.05,0.0,1,91.83,8.49,100.0,0.013149965090106264
880,93,8,True,Goal reached,0.05,0.0,1,91.83,8.49,100.0,0.013149965090106264
881,93,8,True,Goal reached,0.05,0.0,1,91.83,8.49,100.0,0.013149965090106264
882,93,8,True,Goal reached,0.05,0.0,1,91.83,8.49,100.0,0.013149965090106264
883,88,9,True,Goal reached,0.05,0.018721205973761812,1,91.78,8.5,100.0,0.013337177149843883
884,91,10,True,Goal reached,0.05,0.15070026777431167,1,91.76,8.52,100.0,0.014844179827586998
885,88,9,True,Goal reached,0.05,0.030217587151540215,1,91.71,8.53,100.0,0.015146355699102401
886,93,8,True,Goal reached,0.05,0.0,1,91.71,8.53,100.0,0.015146355699102401
887,88,9,True,Goal reached,0.05,0.00802648384087945,1,91.68,8.52,100.0,0.014615256783092008
888,93,8,True,Goal reached,0.05,0.0,1,91.68,8.52,100.0,0.014615256783092008
889,93,8,True,Goal reached,0.05,0.0,1,91.73,8.51,100.0,0.014041936018954572
890,93,8,True,Goal reached,0.05,0.0,1,91.73,8.51,100.0,0.014041936018954572
891,88,9,True,Goal reached,0.05,0.08439488398635575,1,91.73,8.51,100.0,0.014759886279736704
892,93,8,True,Goal reached,0.05,0.0,1,91.73,8.51,100.0,0.014759886279736704
893,93,8,True,Goal reached,0.05,0.0,1,91.75,8.49,100.0,0.01433967309791221
894,93,8,True,Goal reached,0.05,0.0,1,91.75,8.49,100.0,0.01433967309791221
895,93,8,True,Goal reached,0.05,0.0,1,91.85,8.47,100.0,0.014173596768403414
896,93,8,True,Goal reached,0.05,0.0,1,91.85,8.47,100.0,0.014173596768403414
897,93,8,True,Goal reached,0.05,0.0,1,91.87,8.45,100.0,0.013174734932116579
898,83,10,True,Goal reached,0.05,0.1034179304070193,1,91.77,8.47,100.0,0.014208914236186771
899,93,8,True,Goal reached,0.05,0.0,1,91.77,8.47,100.0,0.014208914236186771
900,88,9,True,Goal reached,0.05,0.033665574003848064,1,91.72,8.48,100.0,0.014545569976225253
901,93,8,True,Goal reached,0.05,0.0,1,91.72,8.48,100.0,0.014545569976225253
902,88,9,True,Goal reached,0.05,0.012106964421192856,1,91.67,8.49,100.0,0.014666639620437181
903,93,8,True,Goal reached,0.05,0.0,1,91.67,8.49,100.0,0.014666639620437181
904,93,8,True,Goal reached,0.05,0.0,1,91.67,8.49,100.0,0.014666639620437181
905,93,8,True,Goal reached,0.05,0.0,1,91.67,8.49,100.0,0.014666639620437181
906,88,9,True,Goal reached,0.05,0.0036470165843951463,1,91.62,8.5,100.0,0.014703109786281133
907,88,9,True,Goal reached,0.05,0.016849085376392736,1,91.57,8.51,100.0,0.014871600640045059
908,88,9,True,Goal reached,0.05,0.06915941655910274,1,91.54,8.5,100.0,0.015114026789908409
909,88,9,True,Goal reached,0.05,0.04643898189513607,1,91.49,8.51,100.0,0.01557841660885977
910,93,8,True,Goal reached,0.05,0.0,1,91.54,8.5,100.0,0.014429328493226166
911,93,8,True,Goal reached,0.05,0.0,1,91.61,8.47,100.0,0.013511898676478182
912,88,9,True,Goal reached,0.05,0.0032823149259542106,1,91.56,8.48,100.0,0.013544721825737724
913,93,8,True,Goal reached,0.05,0.0,1,91.56,8.48,100.0,0.013544721825737724
914,93,8,True,Goal reached,0.05,0.0,1,91.56,8.48,100.0,0.013544721825737724
915,91,10,True,Goal reached,0.05,0.0773013897391408,1,91.54,8.5,100.0,0.014317735723129133
916,91,10,True,Goal reached,0.05,0.007826226909358525,1,91.52,8.52,100.0,0.014395997992222718
917,93,8,True,Goal reached,0.05,0.0,1,91.52,8.52,100.0,0.014395997992222718
918,93,8,True,Goal reached,0.05,0.0,1,91.52,8.52,100.0,0.014395997992222718
919,93,8,True,Goal reached,0.05,0.0,1,91.52,8.52,100.0,0.014395997992222718
920,93,8,True,Goal reached,0.05,0.0,1,91.52,8.52,100.0,0.014395997992222718
921,93,8,True,Goal reached,0.05,0.0,1,91.52,8.52,100.0,0.014395997992222718
922,93,8,True,Goal reached,0.05,0.0,1,91.59,8.49,100.0,0.013980373621804815
923,93,8,True,Goal reached,0.05,0.0,1,91.64,8.48,100.0,0.013814658530564329
924,91,10,True,Goal reached,0.05,0.027570186859506407,1,91.62,8.5,100.0,0.014090360399159394
925,93,8,True,Goal reached,0.05,0.0,1,91.67,8.49,100.0,0.013941216817042985
926,93,8,True,Goal reached,0.05,0.0,1,91.67,8.49,100.0,0.013941216817042985
927,93,8,True,Goal reached,0.05,0.0,1,91.67,8.49,100.0,0.013941216817042985
928,86,11,True,Goal reached,0.05,0.07595539558771947,1,91.6,8.52,100.0,0.01470077077292018
929,93,8,True,Goal reached,0.05,0.0,1,91.67,8.49,100.0,0.013763049839738457
930,83,10,True,Goal reached,0.05,0.06835985602894823,1,91.57,8.51,100.0,0.014446648400027939
931,93,8,True,Goal reached,0.05,0.0,1,91.59,8.49,100.0,0.013604352817273907
932,93,8,True,Goal reached,0.05,0.0,1,91.59,8.49,100.0,0.013604352817273907
933,93,8,True,Goal reached,0.05,0.0,1,91.59,8.49,100.0,0.013604352817273907
934,86,11,True,Goal reached,0.05,0.024813168173551503,1,91.52,8.52,100.0,0.01385248449900942
935,93,8,True,Goal reached,0.05,0.0,1,91.52,8.52,100.0,0.01385248449900942
936,93,8,True,Goal reached,0.05,0.0,1,91.52,8.52,100.0,0.01385248449900942
937,93,8,True,Goal reached,0.05,0.0,1,91.52,8.52,100.0,0.01385248449900942
938,93,8,True,Goal reached,0.05,0.0,1,91.54,8.5,100.0,0.01376552642223885
939,93,8,True,Goal reached,0.05,0.0,1,91.54,8.5,100.0,0.01376552642223885
940,93,8,True,Goal reached,0.05,0.0,1,91.54,8.5,100.0,0.01376552642223885
941,93,8,True,Goal reached,0.05,0.0,1,91.54,8.5,100.0,0.01376552642223885
942,93,8,True,Goal reached,0.05,0.0,1,91.54,8.5,100.0,0.01376552642223885
943,93,8,True,Goal reached,0.05,0.0,1,91.54,8.5,100.0,0.01376552642223885
944,86,11,True,Goal reached,0.05,0.061523870426050564,1,91.47,8.53,100.0,0.014380765126499355
945,93,8,True,Goal reached,0.05,0.0,1,91.47,8.53,100.0,0.014380765126499355
946,86,11,True,Goal reached,0.05,0.013422922390475378,1,91.4,8.56,100.0,0.014514994350404108
947,93,8,True,Goal reached,0.05,0.0,1,91.4,8.56,100.0,0.014514994350404108
948,93,8,True,Goal reached,0.05,0.0,1,91.4,8.56,100.0,0.014514994350404108
949,88,9,True,Goal reached,0.05,0.002954083433351684,1,91.4,8.56,100.0,0.014208784216387115
950,93,8,True,Goal reached,0.05,0.0,1,91.4,8.56,100.0,0.014208784216387115
951,88,9,True,Goal reached,0.05,0.06224347490319104,1,91.4,8.56,100.0,0.01468175026886115
952,93,8,True,Goal reached,0.05,0.0,1,91.4,8.56,100.0,0.01468175026886115
953,93,8,True,Goal reached,0.05,0.0,1,91.4,8.56,100.0,0.01468175026886115
954,93,8,True,Goal reached,0.05,0.0,1,91.4,8.56,100.0,0.01468175026886115
955,83,10,True,Goal reached,0.05,0.03029901660346468,1,91.35,8.57,100.0,0.01485021860799364
956,93,8,True,Goal reached,0.05,0.0,1,91.4,8.56,100.0,0.014476156674617541
957,93,8,True,Goal reached,0.05,0.0,1,91.4,8.56,100.0,0.014476156674617541
958,88,9,True,Goal reached,0.05,0.026265317156259016,1,91.35,8.57,100.0,0.014738809846180131
959,88,9,True,Goal reached,0.05,0.00650145191110596,1,91.3,8.58,100.0,0.014803824365291192
960,93,8,True,Goal reached,0.05,0.0,1,91.3,8.58,100.0,0.014803824365291192
961,93,8,True,Goal reached,0.05,0.0,1,91.3,8.58,100.0,0.014803824365291192
962,93,8,True,Goal reached,0.05,0.0,1,91.32,8.56,100.0,0.014425632501649162
963,86,11,True,Goal reached,0.05,0.05601912741287407,1,91.25,8.59,100.0,0.014985823775777903
964,93,8,True,Goal reached,0.05,0.0,1,91.27,8.57,100.0,0.014814595364251773
965,91,10,True,Goal reached,0.05,0.138908917011193,1,91.27,8.57,100.0,0.015653457155386404
966,93,8,True,Goal reached,0.05,0.0,1,91.27,8.57,100.0,0.015653457155386404
967,88,9,True,Goal reached,0.05,0.009756710293117976,1,91.22,8.58,100.0,0.015751024258317585
968,93,8,True,Goal reached,0.05,0.0,1,91.27,8.57,100.0,0.01565917129416718
969,93,8,True,Goal reached,0.05,0.0,1,91.27,8.57,100.0,0.01565917129416718
970,93,8,True,Goal reached,0.05,0.0,1,91.27,8.57,100.0,0.01565917129416718
971,93,8,True,Goal reached,0.05,0.0,1,91.32,8.56,100.0,0.015500154989999827
972,93,8,True,Goal reached,0.05,0.0,1,91.37,8.55,100.0,0.014984166302276093
973,93,8,True,Goal reached,0.05,0.0,1,91.39,8.53,100.0,0.014643793624998267
974,93,8,True,Goal reached,0.05,0.0,1,91.39,8.53,100.0,0.014643793624998267
975,93,8,True,Goal reached,0.05,0.0,1,91.43,8.49,100.0,0.013009823686941929
976,93,8,True,Goal reached,0.05,0.0,1,91.43,8.49,100.0,0.013009823686941929
977,91,10,True,Goal reached,0.05,0.013869501333616086,1,91.43,8.49,100.0,0.012842183290728145
978,93,8,True,Goal reached,0.05,0.0,1,91.43,8.49,100.0,0.012842183290728145
979,93,8,True,Goal reached,0.05,0.0,1,91.43,8.49,100.0,0.012842183290728145
980,93,8,True,Goal reached,0.05,0.0,1,91.43,8.49,100.0,0.012842183290728145
981,93,8,True,Goal reached,0.05,0.0,1,91.43,8.49,100.0,0.012842183290728145
982,93,8,True,Goal reached,0.05,0.0,1,91.43,8.49,100.0,0.012842183290728145
983,93,8,True,Goal reached,0.05,0.0,1,91.48,8.48,100.0,0.012654971230990526
984,93,8,True,Goal reached,0.05,0.0,1,91.5,8.46,100.0,0.011147968553247409
985,93,8,True,Goal reached,0.05,0.0,1,91.55,8.45,100.0,0.010845792681732008
986,93,8,True,Goal reached,0.05,0.0,1,91.55,8.45,100.0,0.010845792681732008
987,93,8,True,Goal reached,0.05,0.0,1,91.6,8.44,100.0,0.010765527843323212
988,86,11,True,Goal reached,0.05,0.04586485769462456,1,91.53,8.47,100.0,0.011224176420269459
989,93,8,True,Goal reached,0.05,0.0,1,91.53,8.47,100.0,0.011224176420269459
990,88,9,True,Goal reached,0.05,0.012080630151430682,1,91.48,8.48,100.0,0.011344982721783765
991,93,8,True,Goal reached,0.05,0.0,1,91.53,8.47,100.0,0.010501033881920207
992,93,8,True,Goal reached,0.05,0.0,1,91.53,8.47,100.0,0.010501033881920207
993,93,8,True,Goal reached,0.05,0.0,1,91.53,8.47,100.0,0.010501033881920207
994,93,8,True,Goal reached,0.05,0.0,1,91.53,8.47,100.0,0.010501033881920207
995,93,8,True,Goal reached,0.05,0.0,1,91.53,8.47,100.0,0.010501033881920207
996,93,8,True,Goal reached,0.05,0.0,1,91.53,8.47,100.0,0.010501033881920207
997,93,8,True,Goal reached,0.05,0.0,1,91.53,8.47,100.0,0.010501033881920207
998,88,9,True,Goal reached,0.05,0.015164176838752041,1,91.58,8.46,100.0,0.009618496346237536
999,93,8,True,Goal reached,0.05,0.0,1,91.58,8.46,100.0,0.009618496346237536
1000,88,9,True,Goal reached,0.05,0.05537148338344622,1,91.58,8.46,100.0,0.009835555440033516
1001,93,8,True,Goal reached,0.05,0.0,1,91.58,8.46,100.0,0.009835555440033516
1002,93,8,True,Goal reached,0.05,0.0,1,91.63,8.45,100.0,0.009714485795821588
1003,91,10,True,Goal reached,0.05,0.022331851356199195,1,91.61,8.47,100.0,0.00993780430938358
1004,88,9,True,Goal reached,0.05,0.0026586750900179368,1,91.56,8.48,100.0,0.00996439106028376
1005,93,8,True,Goal reached,0.05,0.0,1,91.56,8.48,100.0,0.00996439106028376
1006,93,8,True,Goal reached,0.05,0.0,1,91.61,8.47,100.0,0.009927920894439808
1007,93,8,True,Goal reached,0.05,0.0,1,91.66,8.46,100.0,0.00975943004067588
1008,93,8,True,Goal reached,0.05,0.0,1,91.71,8.45,100.0,0.009067835875084853
1009,93,8,True,Goal reached,0.05,0.0,1,91.76,8.44,100.0,0.008603446056133493
1010,88,9,True,Goal reached,0.05,0.0236387854406388,1,91.71,8.45,100.0,0.00883983391053988
1011,86,11,True,Goal reached,0.05,0.04042512141549537,1,91.64,8.48,100.0,0.009244085124694833
1012,93,8,True,Goal reached,0.05,0.0,1,91.69,8.47,100.0,0.009211261975435292
1013,93,8,True,Goal reached,0.05,0.0,1,91.69,8.47,100.0,0.009211261975435292
1014,88,9,True,Goal reached,0.05,0.03761557533505311,1,91.64,8.48,100.0,0.009587417728785822
1015,93,8,True,Goal reached,0.05,0.0,1,91.66,8.46,100.0,0.008814403831394415
1016,88,9,True,Goal reached,0.05,0.010872567136289035,1,91.63,8.45,100.0,0.00884486723366372
1017,93,8,True,Goal reached,0.05,0.0,1,91.63,8.45,100.0,0.00884486723366372
1018,93,8,True,Goal reached,0.05,0.0,1,91.63,8.45,100.0,0.00884486723366372
1019,86,11,True,Goal reached,0.05,0.012482551200257319,1,91.56,8.48,100.0,0.008969692745666294
1020,93,8,True,Goal reached,0.05,0.0,1,91.56,8.48,100.0,0.008969692745666294
1021,93,8,True,Goal reached,0.05,0.0,1,91.56,8.48,100.0,0.008969692745666294
1022,91,10,True,Goal reached,0.05,0.011234296080232298,1,91.54,8.5,100.0,0.009082035706468617
1023,93,8,True,Goal reached,0.05,0.0,1,91.54,8.5,100.0,0.009082035706468617
1024,91,10,True,Goal reached,0.05,0.0063392437965745785,1,91.54,8.5,100.0,0.008869726275839297
1025,93,8,True,Goal reached,0.05,0.0,1,91.54,8.5,100.0,0.008869726275839297
1026,93,8,True,Goal reached,0.05,0.0,1,91.54,8.5,100.0,0.008869726275839297
1027,93,8,True,Goal reached,0.05,0.0,1,91.54,8.5,100.0,0.008869726275839297
1028,93,8,True,Goal reached,0.05,0.0,1,91.61,8.47,100.0,0.008110172319962104
1029,93,8,True,Goal reached,0.05,0.0,1,91.61,8.47,100.0,0.008110172319962104
1030,88,9,True,Goal reached,0.05,0.05041721467158311,1,91.66,8.46,100.0,0.007930745906388452
1031,93,8,True,Goal reached,0.05,0.0,1,91.66,8.46,100.0,0.007930745906388452
1032,88,9,True,Goal reached,0.05,0.0453754932044248,1,91.61,8.47,100.0,0.0083845008384327
1033,93,8,True,Goal reached,0.05,0.0,1,91.61,8.47,100.0,0.0083845008384327
1034,93,8,True,Goal reached,0.05,0.0,1,91.68,8.44,100.0,0.008136369156697186
1035,93,8,True,Goal reached,0.05,0.0,1,91.68,8.44,100.0,0.008136369156697186
1036,93,8,True,Goal reached,0.05,0.0,1,91.68,8.44,100.0,0.008136369156697186
1037,93,8,True,Goal reached,0.05,0.0,1,91.68,8.44,100.0,0.008136369156697186
1038,93,8,True,Goal reached,0.05,0.0,1,91.68,8.44,100.0,0.008136369156697186
1039,93,8,True,Goal reached,0.05,0.0,1,91.68,8.44,100.0,0.008136369156697186
1040,93,8,True,Goal reached,0.05,0.0,1,91.68,8.44,100.0,0.008136369156697186
1041,93,8,True,Goal reached,0.05,0.0,1,91.68,8.44,100.0,0.008136369156697186
1042,88,9,True,Goal reached,0.05,0.00585130672000389,1,91.63,8.45,100.0,0.008194882223897224
1043,93,8,True,Goal reached,0.05,0.0,1,91.63,8.45,100.0,0.008194882223897224
1044,93,8,True,Goal reached,0.05,0.0,1,91.7,8.42,100.0,0.007579643519636719
1045,91,10,True,Goal reached,0.05,0.12796883372296008,1,91.68,8.44,100.0,0.008859331856866319
1046,93,8,True,Goal reached,0.05,0.0,1,91.75,8.41,100.0,0.008725102632961565
1047,93,8,True,Goal reached,0.05,0.0,1,91.75,8.41,100.0,0.008725102632961565
1048,93,8,True,Goal reached,0.05,0.0,1,91.75,8.41,100.0,0.008725102632961565
1049,93,8,True,Goal reached,0.05,0.0,1,91.8,8.4,100.0,0.008695561798628048
1050,93,8,True,Goal reached,0.05,0.0,1,91.8,8.4,100.0,0.008695561798628048
1051,93,8,True,Goal reached,0.05,0.0,1,91.85,8.39,100.0,0.008073127049596139
1052,93,8,True,Goal reached,0.05,0.0,1,91.85,8.39,100.0,0.008073127049596139
1053,93,8,True,Goal reached,0.05,0.0,1,91.85,8.39,100.0,0.008073127049596139
1054,93,8,True,Goal reached,0.05,0.0,1,91.85,8.39,100.0,0.008073127049596139
1055,93,8,True,Goal reached,0.05,0.0,1,91.95,8.37,100.0,0.007770136883561492
1056,93,8,True,Goal reached,0.05,0.0,1,91.95,8.37,100.0,0.007770136883561492
1057,93,8,True,Goal reached,0.05,0.0,1,91.95,8.37,100.0,0.007770136883561492
1058,93,8,True,Goal reached,0.05,0.0,1,92.0,8.36,100.0,0.007507483711998901
1059,93,8,True,Goal reached,0.05,0.0,1,92.05,8.35,100.0,0.007442469192887841
1060,93,8,True,Goal reached,0.05,0.0,1,92.05,8.35,100.0,0.007442469192887841
1061,93,8,True,Goal reached,0.05,0.0,1,92.05,8.35,100.0,0.007442469192887841
1062,93,8,True,Goal reached,0.05,0.0,1,92.05,8.35,100.0,0.007442469192887841
1063,91,10,True,Goal reached,0.05,0.010110866472210489,1,92.1,8.34,100.0,0.0069833865834812055
